FacilityID,HaulerReportID,QuarterYearID,FacilityName,EPAIDNumber,QuarterYear,PreparerFirstName,PreparerLastName,PreparerTitle,ReportComments,LubCollectionStationsGallons,LubIndustrialGallons,LubMarineGallons,LubAgriculturalGallons,LubGovernmentGallons,LubOutOfStateGallons,LubOtherHaulersGallons,LubTotalGallons,IndCollectionStationsGallons,IndIndustrialGallons,IndMarineGallons,IndAgriculturalGallons,IndGovernmentGallons,IndOutOfStateGallons,IndOtherHaulersGallons,IndTotalGallons,GrandTotalGallons,TotalLubTransferedGallons,TotalIndTransferedGallons,TotalTransferedGallons
190,1228,543,Haz Mat Trans_ Inc.,CAT080012800,January - March 2009,Deva,McKnight,President,,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,750,750,750,0,750
254,1717,543,Hazardous Technologies,CAR000168229,January - March 2009,Danette,Tice,Sales,,171,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,171,171,0,171
333,1826,543,Industrial Waste Utilization,CAD980585293,January - March 2009,Casey,Franchum,HR & Mktg,,0,0,0,0,0,0,0,0,0,2865,0,0,2155,0,0,5020,5020,5020,0,5020
43,282,543,Interstate Pumping Company,CAL000328860,January - March 2009,Gordon,Smith,Owner,,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2000,2000,2000,0,2000
111,758,543,J.B. Trans Services_Inc (dba) All Phase Env.,CAL000253361,January - March 2009,Anna,Calvert,Manager,,893716,0,0,0,0,0,0,893716,0,0,0,0,0,0,0,0,893716,893716,0,893716
45,327,543,Jack Stone Drainage Oil Service,CAD080075096,January - March 2009,Frank,Stone,Owner,,122850,12140,9770,0,7180,0,0,151940,0,12500,0,0,0,0,0,12500,164440,163740,0,163740
116,781,543,JSE Environmental Services,CAL000827857,January - March 2009,Greg,Pasqualetto,President,,13107,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,13107,13107,0,13107
147,896,543,Kern Oil Filter Recycling,CAL000327867,January - March 2009,Maria,Alvarez,Secretary,,172715,0,0,0,0,0,0,172715,0,0,0,0,0,0,0,0,172715,0,0,0
46,349,543,Knight_ Jim_ Drain Oil Service,CAL000027718,January - March 2009,I,Katz,Office Manager,,102040,36443,0,0,7289,0,0,145772,0,0,0,0,0,0,0,0,145772,145772,0,145772
225,1482,543,Los Angeles Pumping,CAR000201459,January - March 2009,Nancy,Pena,GM,,74250,0,0,0,0,0,0,74250,0,1780,0,0,0,0,0,1780,76030,76030,0,76030
167,1053,543,Lowry_ George W._ Inc.,CAR000047019,January - March 2009,Deni,Wright,Office Mgr,,32785,2900,150,9455,6725,0,0,52015,0,7720,0,1260,0,0,0,8980,60995,60995,0,60995
160,983,543,Maximum Oil Service,CAL000188867,January - March 2009,Mariely,Huddleston,Office Mgr,,67536,17310,231,1839,3650,0,0,90566,7504,5770,154,1226,406,0,0,15060,105626,105625,0,105625
319,1817,543,Millenium Waste Oil_ Inc.,CAL000327031,January - March 2009,Gregory,Cuenca,President,,144000,0,0,0,0,0,0,144000,0,850,0,0,0,0,0,850,144850,144850,0,144850
314,1809,543,North State Environmental,CAR000206086,January - March 2009,John,Erickson,Ops Mgr,,0,17282,0,0,0,0,0,17282,0,0,0,0,0,0,0,0,17282,17282,0,17282
89,624,543,North Valley Oil Company,CAL000027759,January - March 2009,Larry,Evans,President,,13147,0,0,0,0,0,0,13147,0,19080,0,0,0,0,0,19080,32227,32227,0,32227
82,569,543,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,January - March 2009,Ginny,Polzin,Secretary,No oil reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1885,543,Pan Pacific Petroleum,CAL000142074,January - March 2009,Scott,Trogdon,Safety & Compliance,,0,0,0,0,0,0,1788307,1788307,0,0,0,0,0,0,0,0,1788307,1788307,0,1788307
215,1411,543,Patriot Environmental Services,CAD053866794,January - March 2009,Michael,Sullivan,VP,,0,0,0,0,589,0,0,589,0,1443,0,0,0,0,0,1443,2032,0,0,0
24,146,543,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,January - March 2009,Paul,DeWitt,Ops Mgr,,0,0,0,43300,0,0,0,43300,0,0,0,0,0,0,0,0,43300,43300,0,43300
269,1756,543,Philip West Industrial Services,CAR000177527,January - March 2009,Dan,Hendricks,Safety Compliance Mgr,,0,55,0,0,0,0,0,55,0,20280,0,0,0,0,0,20280,20335,20830,0,20830
336,1831,543,Philip West Industrial Services,CAR000190355,January - March 2009,Dan,Hendricks,Safety Mgr,,0,117,0,0,0,0,0,117,0,19748,0,0,0,0,0,19748,19865,19865,0,19865
44,304,543,PSC Environmental Services of Pomona LP,CAR000053405,January - March 2009,Clyde,Rhodes,CCO,,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,0,2900,2900,2900,0,2900
202,1302,543,Rae-Vac Pumping,CAR000053272,January - March 2009,Rachel,Gonzalez,Owner/Operator,,0,0,0,0,0,0,0,0,23860,1000,0,0,0,0,0,24860,24860,24860,0,24860
60,452,543,Ramos Environmental Services,CAD044003556,January - March 2009,Sally,Welch,Bookkeeper,,63293,28590,0,5903,8442,0,0,106228,20919,45363,1022,2394,6562,0,0,76260,182488,182488,0,182488
61,475,543,RCA Oil Recovery,CAD981385149,January - March 2009,Rosendo,Arteaga,Owner,,43690,0,0,0,0,0,0,43690,0,110,0,0,0,0,0,110,43800,43800,0,43800
271,1768,543,RCM Transportation,AZR000500534,January - March 2009,Kathy,Moon,Bookkeeper,No oil reported 1Q-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1545,543,Real Deal Waste Oil Service,CAL000280873,January - March 2009,Charles,Holyfield,Owner,,0,0,0,0,0,0,0,0,60391,0,0,0,0,0,0,60391,60391,60391,0,60391
235,1592,543,Recycle-It Environmental Services,CAL000280060,January - March 2009,Tom,Wooten,President,,99330,0,0,0,0,0,0,99330,0,0,0,0,0,0,0,0,99330,99330,0,99330
62,498,543,Reno Drain Oil Service,NVD980893663,January - March 2009,Toni,Ralston,Bookkeeper,Reno Drain Oil has not reported any oil transferred 4Q-08 or 1Q-09,14918,37295,11188,11188,18648,0,0,93237,0,0,0,0,0,0,0,0,93237,0,0,0
105,698,543,Sacramento Waste Oil,CAL913534912,January - March 2009,Albert,Hernenda,Owner,,253908,3980,1580,2940,0,0,0,262408,2540,18122,4950,0,0,0,0,25612,288020,288020,0,288020
220,1432,543,Safety-Kleen,TXR000050930,January - March 2009,Dan,Appelt,Environmental Director,No oil reported on Hauler Report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1702,543,San Fernando Oil,CAL000301304,January - March 2009,Jesus,Hernandez,Owner,,59570,0,0,0,0,0,0,59570,0,0,0,0,0,0,0,0,59570,59570,0,59570
140,859,543,San Joaquin Filter Recycling,CAL000188148,January - March 2009,Loyd,Lynne,Owner,,215330,0,0,14700,12790,0,0,242820,0,1210,0,0,0,0,0,1210,244030,244030,0,244030
315,1814,543,Stress Less Express LLC,CAL000311939,January - March 2009,Danny,Banzet,Manager,,7181,5384,0,0,0,0,0,12565,1794,3589,0,0,0,0,0,5383,17948,17948,0,17948
93,672,543,Swift Oil & Vacuum_ Inc.,CAD982488470,January - March 2009,Richard,Rozuk,President,,51205,22835,0,0,0,0,0,74040,0,15130,0,0,0,0,0,15130,89170,89170,0,89170
188,1206,543,Thermo Fluids - Phoenix,AZR000003681,January - March 2009,Troy,Hacker,EHS Mgr,,0,159700,0,0,0,0,0,159700,0,413,0,0,0,0,0,413,160113,103873,0,103873
90,647,543,TTS Environmental_ Inc.,CAD981694722,January - March 2009,Bob,Williams,President,,7000,10500,1000,1000,3000,0,0,22500,1000,2000,470,400,700,0,0,4570,27070,27070,0,27070
310,1901,543,UNI WASTE,CAL000317320,January - March 2009,Seaton,Charles,Consultant,,420849,0,0,0,4955,0,0,425804,0,2050,0,0,0,0,0,2050,427854,425804,2050,427854
201,1284,543,Universal Waste Oil Company,CAL000183236,January - March 2009,Salvador,Salceda,Owner,,53435,0,0,0,0,0,0,53435,0,0,0,0,0,0,0,0,53435,53435,0,53435
243,1643,543,Western Environmental Services,CAR000159681,January - March 2009,Eva,Tice,Office Mgr,,0,0,0,0,0,0,0,0,0,3345,0,0,0,0,0,3345,3345,3345,0,3345
231,1528,542,Action Waste Oil Service_ LLC,CAL000280876,October - December 2008,Jeff,Rhine,Partner/Owner,,102000,20000,0,0,0,0,0,122000,17500,5500,0,0,0,0,0,23000,145000,145000,0,145000
177,1156,542,Advanced Industrial Recycling,CAR000056580,October - December 2008,John,Bushko Jr,President,,5527,1974,395,0,0,0,0,7896,0,1295,0,0,0,0,0,1295,9191,9191,0,9191
54,402,542,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,October - December 2008,Mark,Alarcon,Owner,,1510,6585,0,0,10550,0,0,18645,0,14735,0,0,0,0,0,14735,33380,33380,0,33380
11,22,542,All Petroleum Recovery Service LLC,CAD981377633,October - December 2008,Kathleen,Alexander,Member Mgr,,86300,9070,2500,340,3440,0,0,101650,0,0,0,0,0,0,0,0,101650,101650,0,101650
175,1133,542,All Valley Disposal Inc.,CAR000181586,October - December 2008,Marcella,Ramirez,Acct Mgr,,25299,6113,120,4241,1194,0,0,36967,0,0,0,0,0,0,0,0,36967,36967,0,36967
135,816,542,All Valley Environmental,CAL000263169,October - December 2008,Juanita,Schow,Office Mgr,,48100,0,0,0,0,0,0,48100,0,0,0,0,0,0,0,0,48100,48100,0,48100
256,1730,542,Amberwick Corporation,CAR000172189,October - December 2008,Lynn,Mclenon,Office Mgr,,0,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,5295,5295,5295,0,5295
14,54,542,American Oil Company,CAD981427669,October - December 2008,Rochelle,Gomelully,Office Mgr,,325864,0,0,0,0,44143,0,370007,0,7420,0,0,0,0,0,7420,377427,377427,0,377427
162,1003,542,American Valley Waste Oil,CAL000827878,October - December 2008,Julie,Huber,Manager,,106497,52000,0,40000,9000,0,0,207497,0,0,0,0,0,0,0,0,207497,207497,0,207497
247,1657,542,Arens Environmental Services,CAR000162701,October - December 2008,Elizabeth,Davison,Secretary,,44405,0,3130,0,440,0,0,47975,0,1665,0,0,0,0,0,1665,49640,49640,0,49640
16,72,542,Asbury Environmental Services-Compton,CAD028277036,October - December 2008,Rosemary,Domino,Director,,6206649,386023,25231,113536,5046,49095,2176041,8961621,0,772047,50460,0,10092,0,0,832599,9794220,7569084,0,7569084
165,1029,542,Bay Valley Environmental_ Inc.,CAL000162034,October - December 2008,Jake,Sagun,Bookkeeper,,37887,0,0,0,0,0,0,37887,0,2390,0,50,0,0,0,2440,40327,40327,0,40327
39,268,542,Bayside Oil II_ Inc.,CAD088838222,October - December 2008,Kim,Glenn,Manager,,99265,0,0,0,0,0,0,99265,0,4195,0,0,0,0,0,4195,103460,103460,0,103460
21,99,542,Black Star Oil Company,CAL912823785,October - December 2008,Irina,Katz,Office Mgr,,123223,21745,0,0,0,0,0,144968,0,0,0,0,0,0,0,0,144968,144968,0,144968
320,1819,542,Bulldog Oil of California LLC,CAL000338673,October - December 2008,Linda,Clark,Bookkeeper,,3535,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,3535,3535,0,3535
303,1776,542,California Oil Transport,CAR000181693,October - December 2008,Sonia,Salmeron,,,0,0,0,0,0,0,223560,223560,0,0,0,0,0,0,0,0,223560,223560,0,223560
233,1561,542,Carrs Waste Oil Service,CAL000280677,October - December 2008,J Concepcion,Carrera,Manager Owner,,43222,0,0,0,0,0,0,43222,0,0,0,0,0,0,0,0,43222,43222,0,43222
22,122,542,Chico Drain Oil,CAD980694103,October - December 2008,Michael,Chiotti,Mgr,,348125,159179,0,46781,53464,0,0,607549,0,0,0,0,0,0,0,0,607549,607549,0,607549
203,1322,542,Clean Harbors Environmental Services,MAD039322250,October - December 2008,Rita,Powers,Trans Compliance,,0,339126,0,0,1234,0,0,340360,0,6263,0,0,0,0,0,6263,346623,346622,0,346622
307,1791,542,Clean Tech Environmental,CAL000330453,October - December 2008,Robert,Brown III,President,,765897,0,0,0,0,0,0,765897,0,0,0,0,0,0,0,0,765897,761897,0,761897
252,1686,542,Cole's Services_ Inc.,CAL000268462,October - December 2008,Mary,Miller,Office Mgr,,0,0,0,0,0,0,0,0,51525,14450,0,6265,9858,0,0,82098,82098,82098,0,82098
155,1617,542,Compliance Environmental Services,CAL000161247,October - December 2008,Patricia,Urbina,Treasurer,,114105,0,0,0,170,0,0,114275,0,0,0,0,0,0,0,0,114275,0,0,0
206,1354,542,Consultant Environmental Operations; C.E.O.,CAL000209884,October - December 2008,Francisco,Arrieta,Owner/Operator,,5973,1545,0,0,0,0,0,7518,1580,3670,0,0,0,0,0,5250,12768,12768,0,12768
169,1097,542,D & R Oil Company,CAL000253903,October - December 2008,Ruben,Hernandez,Owner,,33065,0,0,0,0,0,0,33065,0,0,0,0,0,0,0,0,33065,33065,0,33065
137,838,542,Ecology Control Industries_ Inc.,CAD982030173,October - December 2008,Rod,Cleem,Project Mgr,,0,2370,0,0,0,0,0,2370,0,0,0,0,0,0,0,0,2370,2370,0,2370
168,1075,542,Ed Staub & Sons Petroleum_ Inc.,CAL921495383,October - December 2008,Jeff,Fredrick,Manager,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1183,542,EFR Environmental Services Inc.,CAR000011205,October - December 2008,Thad,Harris,CFO,,0,5505,1955,6165,0,0,0,13625,0,0,0,0,0,0,0,0,13625,13625,0,13625
321,1821,542,Elite Oil Transport,CAR000190082,October - December 2008,Sonia,Salmeron,Controller,,0,0,0,0,0,0,466120,466120,0,0,0,0,0,0,0,0,466120,466120,0,466120
308,1798,542,Environmental Logistics,CAR000172460,October - December 2008,Wade,Ridderling,Regulatory Compliance,,49645,505,0,0,12624,0,0,62774,633,2905,0,0,825,0,0,4363,67137,164337,0,164337
29,195,542,Evergreen Environmental Services (Newark),CAD982413262,October - December 2008,Albert,Farran,Lab Manager,,3792058,70841,461,83933,187106,0,0,4134399,2925,74957,0,0,9535,0,0,87417,4221816,4221816,0,4221816
30,218,542,Express Environmental Corp._dba Express Oil,CAL000264806,October - December 2008,Sandra,Jacinto,Office Mgr,,0,88192,0,0,0,0,0,88192,0,73366,0,0,0,0,0,73366,161558,161558,0,161558
107,720,542,Filter Recycling Services_ Inc.,CAD982444481,October - December 2008,Wade,Ridderling,VP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1742,542,Fremouw Environmental Services,CAR000171017,October - December 2008,Ted,Fremouw,CEO,,158643,4774,3154,20036,6726,0,0,193333,17627,1591,166,5009,354,0,0,24747,218080,218080,0,218080
304,1785,542,Glyco Environmental Services,CAL000309743,October - December 2008,Luciano,Quintero,Owner/Operator,,26610,0,0,0,0,0,0,26610,0,0,0,0,0,0,0,0,26610,26610,0,26610
309,1805,542,Golden State Environmental Services,CAL000276581,October - December 2008,Efren,Anchaeta,President,,48000,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,48000,48000,0,48000
36,245,542,Golden West Oil Company,CAD980893325,October - December 2008,RJ,Bennett,President,,84555,25660,0,0,6970,0,0,117185,0,0,0,0,0,0,0,0,117185,117285,0,117285
190,1227,542,Haz Mat Trans_ Inc.,CAT080012800,October - December 2008,Deva,McKnight,President,,0,2137,0,0,0,0,0,2137,0,0,0,0,0,0,0,0,2137,2137,0,2137
254,1716,542,Hazardous Technologies,CAR000168229,October - December 2008,D,Tice,Sales,,142,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,142,142,0,142
111,757,542,J.B. Trans Services_Inc (dba) All Phase Env.,CAL000253361,October - December 2008,Anna,Calvert,Manager,,606071,0,0,0,0,0,0,606071,0,0,0,0,0,0,0,0,606071,606071,0,606071
45,326,542,Jack Stone Drainage Oil Service,CAD080075096,October - December 2008,Frank,Stone,Owner,,141280,0,19500,0,7440,0,0,168220,0,14930,0,0,0,0,0,14930,183150,183150,0,183150
116,780,542,JSE Environmental Services,CAL000827857,October - December 2008,Greg,Pasqualetto,President,,11945,0,0,0,0,0,0,11945,0,0,0,0,0,0,0,0,11945,11945,0,11945
147,895,542,Kern Oil Filter Recycling,CAL000327867,October - December 2008,Maria,Alvarez,Secretary,,136293,0,0,0,0,0,0,136293,0,0,0,0,0,0,0,0,136293,136293,0,136293
46,348,542,Knight_ Jim_ Drain Oil Service,CAL000027718,October - December 2008,I,Katz,Office Mgr,,95209,34003,0,0,6801,0,0,136013,0,0,0,0,0,0,0,0,136013,136013,0,136013
51,377,542,Leach Oil Company_ Inc.,CAD050099696,October - December 2008,Patricia,Leach,VP,No oil reported on Hauler Report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1052,542,Lowry_ George W._ Inc.,CAR000047019,October - December 2008,Deni,Wright,Office Mgr,,35540,2600,0,14925,5450,0,0,58515,0,8975,0,0,0,0,0,8975,67490,67490,0,67490
209,1368,542,Millennium Waste Oil,CAL000248373,October - December 2008,Gregory,Cuenca,President,,132600,0,0,0,0,0,0,132600,0,750,0,0,0,0,0,750,133350,133350,0,133350
89,623,542,North Valley Oil Company,CAL000027759,October - December 2008,Larry,Evans,President,,9175,0,0,0,0,0,0,9175,0,17340,0,0,0,0,0,17340,26515,26515,0,26515
82,568,542,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,October - December 2008,Ginny,Polzin,Board Secretary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,590,542,Oil Conservation Service,CAD980673842,October - December 2008,Gayla,Thomas,Office Mgr,,330,0,0,910,0,0,0,1240,0,425,0,0,0,0,0,425,1665,1665,0,1665
24,145,542,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,October - December 2008,Paul,DeWitt,Ops Mgr,,0,0,0,57755,0,0,0,57755,0,0,0,0,0,0,0,0,57755,57755,0,57755
269,1755,542,Philip West Industrial Services,CAR000177527,October - December 2008,Dan,Hendricks,Safety/Compliance,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23378,0,23378
336,1830,542,Philip West Industrial Services,CAR000190355,October - December 2008,Dan,Hendricks,Safety Mgr,,0,0,0,0,0,0,0,0,0,23512,0,0,0,0,0,23512,23512,23512,0,23512
60,451,542,Ramos Environmental Services,CAD044003556,October - December 2008,Sally,Welch,Bookkeeper,,67960,30559,0,6012,9313,0,0,113844,32172,49611,925,3568,7966,0,0,94242,208086,208086,0,208086
61,474,542,RCA Oil Recovery,CAD981385149,October - December 2008,Rosendo,Arteaga,Owner,,41425,0,0,0,0,0,0,41425,0,0,0,0,0,0,0,0,41425,41425,0,41425
271,1767,542,RCM Transportation,AZR000500534,October - December 2008,Randy,Moon,Owner,,0,0,0,0,0,0,77000,77000,0,0,0,0,0,0,0,0,77000,77000,0,77000
232,1544,542,Real Deal Waste Oil Service,CAL000280873,October - December 2008,Charles,Holyfield,Onwer/Manager,,0,68919,0,0,0,0,0,68919,0,0,0,0,0,0,0,0,68919,68919,0,68919
235,1591,542,Recycle-It Environmental Services,CAL000280060,October - December 2008,Tom,Wooten,President,,97545,0,0,0,0,0,0,97545,0,0,0,0,0,0,0,0,97545,97545,0,97545
62,497,542,Reno Drain Oil Service,NVD980893663,October - December 2008,Toni,Ralston,Bookkeeper,,15752,39381,11814,11814,19690,0,0,98451,0,0,0,0,0,0,0,0,98451,0,0,0
105,697,542,Sacramento Waste Oil,CAL913534912,October - December 2008,Albert,Hernandez,Owner,,219380,11020,1670,5540,0,0,0,237610,10946,560,500,590,0,0,0,12596,250206,290206,0,290206
220,1431,542,Safety-Kleen,TXR000050930,October - December 2008,Dan,Appelt,Enviro Director,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1701,542,San Fernando Oil,CAL000301304,October - December 2008,Jesus,Hernandez,Owner,,73170,0,0,0,0,0,0,73170,0,0,0,0,0,0,0,0,73170,73170,0,73170
70,516,542,Starlite Reclamation,CAR000148296,October - December 2008,Chris,Jaramillo,President,,36168,0,0,0,0,0,0,36168,0,0,0,0,0,0,0,0,36168,36168,0,36168
315,1813,542,Stress Less Express LLC,CAL000311939,October - December 2008,Danny,Banzet,Office Manager,,9828,4200,0,0,0,0,0,14028,460,1200,0,0,0,0,0,1660,15688,15688,0,15688
93,671,542,Swift Oil & Vacuum_ Inc.,CAD982488470,October - December 2008,Richard,Rozuk,President,,44635,22375,0,0,0,0,0,67010,0,16390,0,0,0,0,0,16390,83400,83400,0,83400
72,538,542,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,October - December 2008,Ricardo,Tadeo,Owner/Operator,,161640,0,0,0,0,0,0,161640,0,1640,0,0,0,0,0,1640,163280,163280,0,163280
188,1205,542,Thermo Fluids - Phoenix,AZR000003681,October - December 2008,Troy,Hacker,EHS,,9944,146351,0,0,0,0,0,156295,0,0,0,0,0,0,0,0,156295,156295,0,156295
90,646,542,TTS Environmental_ Inc.,CAD981694722,October - December 2008,Bob,Williams,President,,20650,0,500,0,3750,0,0,24900,3000,0,30,0,1550,0,0,4580,29480,29480,0,29480
201,1283,542,Universal Waste Oil Company,CAL000183236,October - December 2008,Salvador,Salceda,Owner,,48060,0,0,0,0,0,0,48060,0,0,0,0,0,0,0,0,48060,48060,0,48060
243,1642,542,Western Environmental Services,CAR000159681,October - December 2008,Eva,Tice,Office Mgr,,0,0,0,0,0,0,0,0,0,5695,0,0,0,0,0,5695,5695,5695,0,5695
231,1527,541,Action Waste Oil Service_ LLC,CAL000280876,July - September 2008,Jeff,Rhine,Owner/Partner,,112087,29651,0,0,0,0,0,141738,7081,9213,0,0,0,0,0,16294,158032,158032,0,158032
177,1155,541,Advanced Industrial Recycling,CAR000056580,July - September 2008,John,Burkho Jr,President,,5703,2036,407,0,0,0,0,8146,0,1104,0,0,0,0,0,1104,9250,9250,0,9250
54,401,541,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,July - September 2008,Mark,Alarcon,Owner,,1950,8730,0,220,12245,0,0,23145,0,12350,0,0,0,0,0,12350,35495,35495,0,35495
11,21,541,All Petroleum Recovery Service LLC,CAD981377633,July - September 2008,Kathleen,Alexander,Office Mgr,,111766,8805,2775,0,4165,0,0,127511,0,0,0,0,0,0,0,0,127511,127511,0,127511
175,1132,541,All Valley Disposal Inc.,CAR000181586,July - September 2008,Marcella,Ramirez,Account manager,,24864,5372,165,9820,873,0,0,41094,0,0,0,0,0,0,0,0,41094,41094,0,41094
135,815,541,All Valley Environmental,CAL000263169,July - September 2008,Juanita,Schow,Office Mgr,,35200,0,0,0,0,0,0,35200,0,0,0,0,0,0,0,0,35200,35200,0,35200
214,1388,541,Alpha Oil Company,CAL000331370,July - September 2008,Donald,Brunner,President,,135227,0,0,0,0,0,0,135227,0,0,0,0,0,0,0,0,135227,135227,0,135227
256,1729,541,Amberwick Corporation,CAR000172189,July - September 2008,Lynn,McLenon,Office Manager,,0,0,0,0,0,0,0,0,0,11914,0,0,0,0,0,11914,11914,11914,0,11914
14,53,541,American Oil Company,CAD981427669,July - September 2008,Rochelle,Gomeluly,Office Mgr,,378495,0,0,0,0,0,0,378495,0,10585,0,0,0,0,0,10585,389080,389080,0,389080
162,1002,541,American Valley Waste Oil,CAL000827878,July - September 2008,Julie,Huber,Manger,,165000,48018,0,75400,2000,0,0,290418,0,0,0,0,0,0,0,0,290418,290418,0,290418
247,1656,541,Arens Environmental Services,CAR000162701,July - September 2008,Elizabeth,Davison,Secretary,,59625,0,1160,0,620,0,0,61405,0,0,0,0,0,0,0,0,61405,61405,0,61405
16,71,541,Asbury Environmental Services-Compton,CAD028277036,July - September 2008,Rosemary,Domino,Director,,7949328,494410,32314,145415,6462,64070,2262207,10954206,0,988818,64629,0,12927,0,0,1066374,12020580,9694303,0,9694303
165,1028,541,Bay Valley Environmental_ Inc.,CAL000162034,July - September 2008,Jake,Sagun,Bookkeeper,,40782,0,0,0,0,0,0,40782,0,2730,145,0,130,0,0,3005,43787,43787,0,43787
39,267,541,Bayside Oil II_ Inc.,CAD088838222,July - September 2008,Kirk,Glenn,Manager,,115691,0,0,0,0,0,0,115691,0,770,0,0,0,0,0,770,116461,116461,0,116461
21,98,541,Black Star Oil Company,CAL912823785,July - September 2008,I,Katz,Office Manager,,161936,17992,0,0,0,0,0,179928,0,0,0,0,0,0,0,0,179928,179508,0,179508
303,1775,541,California Oil Transport,CAR000181693,July - September 2008,Sonia,Salmeron,Controller,,0,0,0,0,0,0,1337471,1337471,0,0,0,0,0,0,0,0,1337471,1337471,0,1337471
148,914,541,Chain_ S.R._ Environmental Services,CAL000277184,July - September 2008,Joel,Chain,Office Mgr,None to report this QTR - 3rd 2008 - rdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,121,541,Chico Drain Oil,CAD980694103,July - September 2008,Michael,Chiotti,Mgr,,356308,162919,0,47880,54723,0,0,621830,0,0,0,0,0,0,0,0,621830,621830,0,621830
203,1321,541,Clean Harbors Environmental Services,MAD039322250,July - September 2008,Rita,Powers,Compliance Spec,,0,310824,0,0,19655,0,0,330479,0,11727,0,0,0,0,0,11727,342206,342206,0,342206
